Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,,,,All other lamb,p,2,5,4,1,4,3,3,8,8,11,8,3,6,3,5,4,1,9,6,5,32,11,û,79,,,,16
41,,,Pork,,p,24,23,21,26,23,25,26,30,25,23,25,27,32,30,23,23,17,22,22,21,23,19,û,-15,,,,21
4101,,,,Pork joints,p,11,6,6,7,6,6,8,11,5,8,8,8,10,10,7,6,7,4,5,3,7,7,û,63,,,,6
4102,,,,Pork chops,p,8,10,8,12,8,9,9,9,8,6,5,9,6,6,4,5,4,5,4,4,3,2,û,-56,,,,3
4103,,,,Pork fillets and steaks,p,5,7,4,5,4,7,5,8,6,5,7,7,8,7,8,7,3,8,9,8,9,6,û,-30,,,,8
4104,,,,All other pork,p,1,0,3,3,4,3,4,3,5,4,5,4,7,7,4,5,3,4,5,6,4,4,û,-27,,,,5
46095,,Non-carcase meat and meat products,,,p,299,305,325,335,332,342,362,349,364,401,359,390,396,408,373,368,418,467,380,463,480,452,ü,18,,,,465
46,,,Liver,,p,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,û,132,,,,2
4603,,,,Ox liver,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,û,Inf,,,,1
4604,,,,Lambs liver,p,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,û,43,,,,0
4605,,,,Pigs liver,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,52,,,,0
4607,,,,All other liver,p,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,û,,,,,1
51,,,All offal other than liver,,p,1,1,1,1,0,1,0,2,1,1,1,1,2,1,0,0,2,1,3,1,0,0,üüü,-100,,,,0
55,,,"Bacon and ham, uncooked",,p,37,37,40,39,36,36,38,40,41,38,34,37,40,38,29,27,32,25,23,30,37,27,,13,,,,31
5502,,,,"Bacon and ham joints, uncooked",p,9,10,10,9,8,8,6,8,11,11,10,9,10,12,8,8,11,6,6,9,11,5,û,-19,,,,9
5505,,,,"Bacon and ham rashers, uncooked",p,28,27,30,30,28,27,31,32,30,27,25,27,30,26,21,19,21,20,17,20,26,21,,24,,,,22
58,,,"Bacon and ham, cooked",,p,27,28,32,31,30,35,33,32,38,35,30,31,37,32,31,33,28,36,28,30,36,33,,16,,,,33
59,,,Cooked poultry not purchased in cans,,p,20,17,20,26,22,25,26,22,23,25,25,22,24,22,25,25,28,43,28,31,22,23,,-21,,,,25
5903,,,,"Chicken and turkey, cooked",p,16,13,16,19,16,18,19,18,17,15,18,15,18,16,17,18,16,16,16,22,13,13,,-18,,,,16
5904,,,,Takeaway chicken,p,4,4,4,7,6,6,7,4,6,10,7,7,7,6,8,7,13,27,12,10,9,10,û,-24,,,,10
62,,,"Corned beef, canned or sliced",,p,4,5,6,4,5,6,6,6,7,7,6,7,7,7,6,6,8,5,5,7,6,7,û,36,,,,7
66,,,Other cooked meat,,p,8,7,10,9,10,11,9,10,11,12,9,12,10,15,9,10,11,8,11,12,12,14,û,29,,,,13
71,,,Other canned meat and canned meat products,,p,7,9,9,8,9,8,9,8,9,9,10,8,7,7,7,7,5,6,8,10,6,7,û,-3,,,,8
74,,,"Chicken, uncooked - whole chicken or chicken pieces",,p,43,42,46,47,50,59,56,54,60,59,63,77,74,73,60,57,69,77,68,77,84,62,,-10,,,,74
77,,,"Other poultry, uncooked (including frozen)",,p,8,11,6,9,7,7,10,6,8,7,4,6,6,13,5,5,8,6,5,8,5,5,û,2,,,,6
7703,,,,"Turkey, uncooked - whole turkey or turkey pieces",p,7,9,6,8,6,6,9,5,7,6,4,5,4,11,3,4,7,5,5,7,4,3,û,-35,,,,5
7704,,,,"Poultry other than chicken or turkey, uncooked",p,1,2,0,1,0,1,0,1,1,1,1,1,2,2,2,1,1,1,0,1,1,2,û,390,,,,1
78,,,"Other fresh, chilled and frozen meat",,p,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,9,û,Inf,,,,3
79,,,"Sausages, uncooked - pork",,p,15,14,17,19,17,17,16,17,17,21,18,20,22,21,18,17,17,22,18,22,18,26,,46,,,,22
80,,,"Sausages, uncooked - beef and other sausages",,p,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,1,2,3,3,û,141,,,,3
83,,,"Meat pies and sausage rolls, ready to eat",,p,19,17,12,14,10,11,11,11,10,11,11,13,10,11,9,8,10,10,10,11,12,15,û,42,,,,13
8302,,,,"Meat pies, ready to eat",p,15,14,8,9,6,6,5,5,5,7,5,7,7,6,5,4,5,5,5,5,7,10,û,97,,,,7
8303,,,,"Sausage rolls, ready to eat",p,4,3,4,5,4,5,6,7,5,5,6,6,4,5,4,4,5,5,5,6,5,5,û,-8,,,,5
84,,,"Meat pies, pasties and puddings, frozen or not frozen",,p,12,12,21,19,25,24,24,26,25,22,24,21,19,20,19,18,23,26,20,27,23,26,,28,,,,26
85,,,"Burgers, frozen or not frozen",,p,7,9,9,9,7,9,6,7,11,10,7,10,9,9,11,12,7,20,9,7,13,17,,96,yes,k,,13
89,,,Ready meals and convenience meat products,,p,48,51,55,54,55,53,58,57,56,75,67,75,80,82,76,77,100,92,87,106,130,115,,33,,,,117
8901,,,,"Complete meat-based ready meals, frozen or not frozen",p,29,33,35,35,33,34,35,30,31,37,35,39,40,38,37,38,45,39,44,52,59,73,,64,,,,61
8902,,,,"Other convenience meat products, frozen or not frozen",p,18,18,20,19,21,19,22,27,25,38,32,37,40,44,39,39,56,53,42,54,72,43,,1,,,,56
93,,,Pate and delicatessen type sausage,,p,4,6,4,5,4,4,4,5,4,8,8,9,13,9,10,12,8,13,6,16,11,12,û,89,,,,13
9301,,,,Pate,p,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,3,2,3,2,1,û,-25,,,,2
9302,,,,Delicatessen type sausages,p,3,5,3,4,3,2,3,4,3,7,6,8,11,7,8,10,7,10,4,13,9,10,û,140,,,,11
94,,,Meat pastes and spreads,,p,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,û,155,,,,1
95,,,Takeaway meats,,p,34,35,33,39,39,31,52,42,40,57,38,37,33,46,54,50,58,70,47,64,57,47,û,-4,,,,56
9501,,,,Takeaway meat pies and pasties,p,2,2,2,3,1,1,2,4,1,1,1,1,1,1,3,3,1,0,0,2,1,0,û,-86,,,,1
9502,,,,Takeaway burger and bun,p,4,7,4,5,5,3,4,3,7,8,4,5,5,8,8,6,9,12,7,13,8,19,û,187,,,,14
9503,,,,Takeaway kebabs,p,6,3,5,8,6,3,9,6,5,8,6,7,4,8,8,9,7,13,12,13,16,10,û,-18,,,,13
9504,,,,Takeaway sausages and saveloys,p,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,1,2,3,1,2,û,6,,,,2
9505,,,,Takeaway meat based meals,p,20,21,20,22,26,20,35,27,26,37,24,21,21,27,33,30,38,44,25,32,29,16,û,-41,,,,26
9506,,,,Takeaway miscellaneous meats,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,0
100123,,Fish,,,p,82,81,97,97,97,102,100,97,94,93,96,93,94,94,95,88,93,100,107,134,119,124,,16,,,,126
102,,,"White fish, fresh, chilled or frozen",,p,22,23,19,21,16,22,16,18,12,12,12,16,15,13,11,8,8,17,20,14,20,20,û,2,,,,18
10201,,,,"White fish, fresh or chilled",p,12,12,13,15,11,17,10,13,7,8,9,9,12,10,8,6,6,16,10,10,14,11,û,16,,,,12
10202,,,,"White fish, frozen",p,10,10,6,6,5,5,6,4,5,3,3,7,3,3,2,2,3,2,10,4,7,9,û,-12,,,,7
106,,,"Herrings and other blue fish, fresh, chilled or frozen",,p,2,2,3,1,3,3,3,2,2,2,2,2,3,2,2,2,1,3,1,1,0,3,û,127,,,,1
10601,,,,"Herrings and other blue fish, fresh or chilled",p,2,1,3,1,3,3,3,2,2,1,2,1,3,2,2,2,1,3,1,1,0,3,û,251,,,,1
10602,,,,"Herrings and other blue fish, frozen",p,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,û,-46,,,,0
107,,,"Salmon, fresh, chilled or frozen",,p,3,4,6,6,7,9,6,8,10,10,8,9,8,9,10,8,7,9,14,15,10,17,û,17,,,,14
10701,,,,"Salmon, fresh or chilled",p,3,3,5,5,6,9,5,7,8,8,7,8,8,9,9,8,6,8,13,12,9,16,û,18,,,,12
10702,,,,"Salmon, frozen",p,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,3,1,1,û,-3,,,,2
10801,,,"Blue fish, dried or salted or smoked",,p,2,2,2,2,3,4,4,3,5,2,4,6,4,7,3,4,8,5,5,9,6,6,û,30,,,,7
11401,,,"White fish, dried, salted or smoked",,p,4,3,4,3,3,3,3,5,6,2,3,1,2,3,1,1,6,2,4,4,2,2,û,-58,,,,2
117,,,Shellfish,,p,4,4,8,4,6,6,7,7,8,9,7,7,8,6,11,12,8,5,7,14,14,9,û,32,,,,12
11702,,,,"Shellfish, fresh or chilled",p,1,1,5,1,3,2,4,4,5,4,4,4,5,3,5,5,4,3,3,8,10,5,û,104,,,,8
11703,,,,"Shellfish, frozen",p,3,3,3,3,3,4,3,3,3,6,3,3,4,3,6,7,4,2,4,6,4,4,û,-12,,,,4
118,,,Takeaway fish,,p,15,12,14,18,14,14,15,13,11,13,14,9,10,9,13,11,15,12,13,14,6,13,û,-4,,,,11
119,,,"Salmon, tinned",,p,7,4,5,4,4,5,3,4,4,3,3,4,2,2,2,1,2,2,2,5,2,1,û,-45,,,,3
120,,,Other tinned or bottled fish,,p,7,8,10,9,8,9,10,9,9,8,8,10,12,13,12,13,10,12,12,18,11,9,û,-24,,,,13
121,,,Ready meals and other fish products - frozen or not frozen,,p,15,16,25,25,31,26,29,25,26,28,33,27,28,26,27,26,25,32,24,37,44,44,,83,yes,k,,42
123,,,Takeaway fish meals and fish products,,p,2,4,2,3,3,1,3,3,3,3,2,2,2,3,4,3,3,2,6,2,3,2,û,-71,,,,2
12304,,,,Takeaway fish products,p,1,0,0,1,1,0,2,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,üüü,,,,,0
12305,,,,Takeaway fish based meals,p,1,3,1,2,2,0,1,3,2,2,1,1,2,3,3,1,2,1,6,2,3,2,û,-71,,,,2
129129,,Eggs,,,p,17,18,18,20,21,19,23,26,25,30,25,31,31,27,22,22,24,28,29,31,28,26,ü,-9,,,,28
135148,,Fats,,,p,39,39,44,44,44,43,47,55,49,56,51,60,56,45,53,51,44,59,64,56,67,59,ü,-7,,,,61
135,,,Butter,,p,11,12,13,13,13,15,16,16,14,16,14,20,20,16,18,17,14,21,19,19,29,18,,-9,,,,22
138,,,Margarine,,p,2,3,2,2,5,4,5,6,5,7,6,7,8,4,6,5,5,10,13,12,11,17,,31,,,,13
13801,,,,Soft margarine,p,2,3,2,1,5,4,4,5,4,6,5,6,7,4,5,5,5,9,12,11,10,17,,34,,,,13
13802,,,,Other margarine,p,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,û,-18,,,,1
139,,,"Lard, cooking fat",,p,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,û,-71,,,,0
143,,,Vegetable and salad oils,,p,6,6,8,8,9,8,9,15,11,14,13,14,14,10,15,15,15,14,20,14,14,12,,-37,,,,13
14304,,,,Olive oil,p,2,2,2,3,4,3,3,6,2,6,5,5,7,3,4,4,4,3,9,5,5,5,û,-41,,,,5
14305,,,,Other vegetable and salad oils,p,5,4,6,5,5,5,6,8,8,9,8,9,8,6,11,11,11,11,11,9,8,7,û,-34,,,,8
148,,,All other fats,,p,18,17,21,20,16,16,17,19,18,19,17,17,13,15,14,12,10,13,11,11,13,12,,10,,,,12
14802,,,,Reduced fat spreads,p,12,11,14,11,9,10,9,10,11,12,9,9,7,8,8,7,5,6,5,6,7,6,,26,,,,6
14803,,,,Low fat spreads,p,4,3,4,6,5,3,5,5,4,3,5,5,3,4,3,3,2,3,3,2,2,2,û,-25,,,,2
14805,,,,Suet and dripping,p,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,û,-91,,,,0
14807,,,,Imitatation cream,p,2,3,2,3,2,2,2,3,3,3,2,3,2,3,3,3,2,3,3,4,3,4,û,61,,,,4
150154,,Sugar and preserves,,,p,19,19,21,22,23,21,22,23,21,25,23,24,26,15,18,19,18,19,16,19,21,19,,22,,,,20
150,,,Sugar,,p,10,11,11,12,13,11,12,11,11,12,11,13,15,9,8,8,7,7,6,7,10,7,,5,,,,8
151,,,Jams and fruit curds,,p,4,4,5,5,4,4,4,4,5,5,3,4,4,3,4,4,4,5,3,5,4,4,û,11,,,,4
152,,,Marmalade,,p,3,2,3,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,û,-10,,,,2
153,,,"Syrup, treacle",,p,1,0,1,1,0,0,1,0,1,1,2,2,1,1,2,1,1,2,1,2,3,2,û,65,,,,2
154,,,Honey,,p,2,2,2,2,3,3,3,5,3,4,5,4,5,2,4,5,5,4,3,4,2,5,û,76,,,,4
,"Fresh and processed fruit and vegetables, including potatoes",,,,p,343,348,371,372,413,419,452,431,427,470,424,460,483,460,439,426,446,555,506,550,608,547,,-10,8.2,,,568
cat730,"Fresh and processed vegetables, including potatoes",,,,p,224,218,236,236,255,264,285,271,271,308,269,285,325,282,281,270,260,343,324,335,358,325,ü,1,,,,339
cat701,Fresh and processed potatoes,,,,p,100,91,98,95,100,102,108,104,109,120,109,107,125,110,107,103,106,137,126,128,125,127,ü,-1,,,,126
155155,,,Fresh potatoes,,p,39,31,33,34,36,38,42,40,35,42,37,38,45,35,29,28,28,33,29,30,27,24,ü,-18,,,,27
15505,,,,Fresh new potatoes ,p,0,0,0,8,9,10,10,10,7,10,8,8,9,7,5,6,8,6,7,5,6,6,,-13,,,,5
15506,,,,Fresh baking potatoes ,p,0,0,0,4,4,4,5,5,4,4,4,5,5,5,4,4,4,5,4,6,5,5,û,15,,,,5
15504,,,,Other fresh potatoes ,p,0,0,0,21,23,25,27,25,24,27,24,25,31,22,19,18,16,21,19,19,17,14,,-28,yes,m,,17
cat710,Processed potatoes,,,,p,61,60,65,62,64,64,66,65,74,78,73,69,80,75,78,75,78,104,97,98,97,103,ü,5,,,,99
197,,,Chips and takeaway chips,,p,27,26,30,27,27,28,29,26,32,32,31,28,31,28,36,33,39,49,39,38,35,39,ü,-3,,,,37
19702,,,,Chips - frozen or not frozen,p,10,9,12,9,10,11,11,10,15,13,15,12,17,13,15,14,13,21,17,16,18,24,,35,,,,19
19703,,,,Takeaway chips,p,17,17,19,18,17,16,18,16,18,20,16,16,13,15,21,20,26,28,22,22,17,15,,-33,,,,18
198,,,Instant potato,,p,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,,0,üüü,-100,,,,0
199,,,Canned potatoes,,p,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,û,-75,,,,0
200,,,Crisps and potato snacks,,p,27,25,24,25,27,26,28,30,33,36,31,32,39,37,32,32,30,41,47,47,46,51,ü,7,,,,48
201,,,"Other potato products, frozen or not frozen",,p,6,7,8,8,8,9,8,8,8,8,10,8,10,9,10,9,8,13,10,13,16,13,,30,,,,14
cat811,"Fresh and processed fruit and vegetables, excluding potatoes",,,,p,243,257,272,276,313,317,344,327,317,351,315,353,358,351,332,322,340,418,379,422,483,421,ü,11,,,,442
cat720,"Fresh and processed vegetables, excluding potatoes",,,,p,124,127,137,140,156,162,177,167,162,189,160,178,200,172,174,166,153,206,197,206,233,199,ü,1,,,,213
162171,,Fresh green vegetables,,,p,31,30,36,33,37,38,43,37,34,37,33,38,41,35,34,32,33,33,37,38,42,34,ü,-7,,,,38
162,,,Fresh cabbages,,p,5,5,5,5,6,5,6,5,4,4,5,5,5,3,5,4,4,5,6,4,4,3,û,-46,,,,4
163,,,Fresh brussels sprouts,,p,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,3,û,40,,,,2
164,,,Fresh cauliflower,,p,9,8,9,7,9,9,11,9,8,9,7,8,9,7,6,5,6,6,7,6,11,9,,33,,k,,9
167,,,Leafy salads fresh,,p,11,9,11,12,13,14,15,14,13,15,13,15,16,15,13,13,13,11,12,14,15,13,,13,,,,14
16701,,,,Lettuce and leafy salads,p,11,6,7,7,8,9,7,7,7,8,7,6,8,6,6,6,6,5,6,6,7,6,,8,,,,7
16702,,,,Prepared lettuce salads,p,0,4,4,5,5,5,8,7,6,7,6,9,8,8,7,8,7,5,6,8,8,7,,19,,,,8
168,,,Fresh peas,,p,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,û,-63,,m,,1
169,,,Fresh beans,,p,3,3,6,5,5,4,6,5,4,4,3,5,5,4,5,5,3,3,4,5,4,3,û,-6,,,,4
171,,,Other fresh green vegetables,,p,1,1,1,1,2,1,2,1,2,1,2,1,2,3,3,3,4,6,6,5,5,2,û,-58,yes,,,4
172183,,Other fresh vegetables,,,p,54,58,59,63,71,75,80,78,78,90,75,84,101,83,86,82,67,103,86,99,101,94,ü,9,,,,98
172,,,Fresh carrots,,p,6,6,6,6,7,7,9,8,8,9,7,7,9,8,6,6,6,5,5,6,6,6,,14,,,,6
