Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,,,,Lamb chops,p,9,10,11,12,12,11,9,10,12,6,13,9,12,10,7,7,9,12,8,6,15,7,û,-13,,,,9
3604,,,,All other lamb,p,3,1,3,3,3,2,2,5,4,3,3,2,5,3,5,3,1,3,1,9,9,4,û,232,,,,7
41,,,Pork,,p,24,29,28,25,22,27,28,24,30,28,28,35,31,36,27,29,19,29,22,22,28,25,,22,,,,25
4101,,,,Pork joints,p,6,8,8,8,6,8,11,7,10,10,11,10,11,16,8,8,7,9,7,7,10,10,û,44,,,,9
4102,,,,Pork chops,p,9,10,7,8,6,7,6,6,7,5,4,5,5,3,5,5,4,5,3,4,4,1,û,-73,yes,,,3
4103,,,,Pork fillets and steaks,p,8,9,8,6,6,8,7,8,7,8,8,12,10,10,8,7,4,8,10,8,8,8,û,-11,,,,8
4104,,,,All other pork,p,1,1,4,4,4,4,4,3,6,5,5,8,6,8,7,9,3,7,2,3,5,6,û,304,yes,k,,5
46095,,Non-carcase meat and meat products,,,p,390,418,432,408,413,417,436,443,466,512,484,496,553,511,509,508,498,535,569,504,599,539,ü,-11,,,,548
46,,,Liver,,p,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,û,91,,,,1
4603,,,,Ox liver,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,0,,,,0
4604,,,,Lambs liver,p,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,û,28,,,,0
4605,,,,Pigs liver,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,0,,,,0
4607,,,,All other liver,p,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,û,45,,,,0
51,,,All offal other than liver,,p,1,0,1,0,1,0,1,1,1,0,1,0,1,2,0,0,0,1,0,0,2,1,û,162,,,,1
55,,,"Bacon and ham, uncooked",,p,37,38,41,37,37,39,39,41,41,48,47,47,52,43,42,42,40,33,41,31,48,36,,-13,,,,38
5502,,,,"Bacon and ham joints, uncooked",p,8,9,9,10,10,11,10,10,9,14,13,13,16,13,11,12,10,6,11,7,11,10,û,-7,,,,9
5505,,,,"Bacon and ham rashers, uncooked",p,29,29,31,28,27,28,29,31,32,34,35,34,36,30,30,30,30,27,30,24,37,26,,-16,,,,29
58,,,"Bacon and ham, cooked",,p,34,35,40,35,37,40,43,45,42,47,47,46,45,44,44,45,40,44,43,39,47,43,,-1,,,,43
59,,,Cooked poultry not purchased in cans,,p,25,29,28,30,27,29,29,27,29,30,30,34,35,33,31,28,39,33,41,37,33,36,,-11,,,,35
5903,,,,"Chicken and turkey, cooked",p,21,20,23,24,21,24,23,21,23,22,23,24,27,25,21,18,28,18,20,22,20,17,,-18,,,,20
5904,,,,Takeaway chicken,p,5,8,5,6,6,5,6,6,6,8,6,10,8,8,10,10,11,15,21,15,13,19,û,-3,,,,16
62,,,"Corned beef, canned or sliced",,p,3,3,3,4,4,4,4,5,6,6,4,4,7,5,6,5,6,4,5,4,5,4,û,-9,,,,4
66,,,Other cooked meat,,p,6,8,8,6,7,10,9,11,12,10,11,12,18,15,12,13,10,12,10,9,10,12,,13,,,,10
71,,,Other canned meat and canned meat products,,p,6,6,5,5,5,4,4,6,6,6,5,4,5,5,4,4,4,5,4,5,4,4,û,8,,,,4
74,,,"Chicken, uncooked - whole chicken or chicken pieces",,p,54,63,63,65,71,74,69,79,79,84,92,93,103,102,96,95,97,97,99,94,96,97,ü,-5,,,,96
77,,,"Other poultry, uncooked (including frozen)",,p,16,14,15,12,12,11,11,10,16,12,13,12,22,14,11,12,15,21,12,10,22,10,û,-6,,,,14
7703,,,,"Turkey, uncooked - whole turkey or turkey pieces",p,15,13,12,12,9,9,9,8,12,10,8,9,19,10,7,8,10,16,10,9,17,9,û,2,,,,12
7704,,,,"Poultry other than chicken or turkey, uncooked",p,1,2,3,1,4,2,2,2,5,3,5,3,4,4,3,4,6,5,2,1,4,1,û,-42,,,,2
78,,,"Other fresh, chilled and frozen meat",,p,1,1,0,0,1,1,2,1,0,1,1,0,1,3,1,1,1,3,1,0,8,0,û,-48,,,,3
79,,,"Sausages, uncooked - pork",,p,17,17,20,19,21,20,24,23,24,31,25,30,30,29,27,28,24,28,29,25,34,28,,-13,,,,29
80,,,"Sausages, uncooked - beef and other sausages",,p,3,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,3,2,1,2,3,3,û,95,,,,3
83,,,"Meat pies and sausage rolls, ready to eat",,p,16,18,15,11,7,10,8,9,11,10,9,11,10,10,10,10,10,12,18,9,11,10,,-41,yes,,,10
8302,,,,"Meat pies, ready to eat",p,13,15,11,7,4,6,4,5,6,5,5,6,5,5,6,6,4,7,8,3,6,4,û,-48,,,,4
8303,,,,"Sausage rolls, ready to eat",p,3,4,4,4,3,4,4,4,5,5,4,5,4,4,4,4,6,5,10,6,6,6,û,-35,,,,6
84,,,"Meat pies, pasties and puddings, frozen or not frozen",,p,11,7,14,14,18,16,21,17,18,23,21,19,24,21,20,20,22,25,21,20,26,26,,28,,,,24
85,,,"Burgers, frozen or not frozen",,p,7,6,9,5,9,7,9,7,6,10,10,9,8,10,12,13,8,20,17,10,13,12,,-47,,,,12
89,,,Ready meals and convenience meat products,,p,70,83,82,73,74,68,75,71,80,90,81,88,102,95,105,104,91,99,124,111,128,133,,-11,,,,124
8901,,,,"Complete meat-based ready meals, frozen or not frozen",p,42,50,50,48,39,40,39,39,45,46,46,45,53,49,48,46,39,49,58,57,53,62,,-27,,,,57
8902,,,,"Other convenience meat products, frozen or not frozen",p,28,33,31,25,35,28,36,33,35,44,35,43,49,46,57,58,52,50,65,54,75,71,,10,,,,67
93,,,Pate and delicatessen type sausage,,p,10,10,8,8,8,7,8,12,10,14,14,12,15,13,13,13,10,18,18,14,17,15,,-13,,,,15
9301,,,,Pate,p,2,2,2,2,2,2,2,3,3,3,3,2,4,3,2,2,1,4,1,1,2,4,û,163,,,,2
9302,,,,Delicatessen type sausages,p,7,8,6,6,6,5,6,9,8,11,11,9,11,10,11,11,9,14,16,13,15,12,,-28,,,,13
94,,,Meat pastes and spreads,,p,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,û,88,,,,0
95,,,Takeaway meats,,p,71,76,77,80,71,73,77,76,81,89,72,71,73,66,73,74,78,77,87,82,93,69,,-19,,,,81
9501,,,,Takeaway meat pies and pasties,p,2,2,2,3,2,3,2,2,1,3,2,2,1,1,1,1,0,3,3,2,0,1,û,-78,,,,1
9502,,,,Takeaway burger and bun,p,7,7,4,7,6,6,5,4,6,6,7,7,8,5,6,6,8,13,7,12,21,14,û,119,,k,,16
9503,,,,Takeaway kebabs,p,7,8,6,9,7,6,8,11,8,8,10,9,7,11,7,8,10,7,12,11,12,10,û,-21,,,,11
9504,,,,Takeaway sausages and saveloys,p,1,2,2,2,2,2,1,2,2,2,2,2,3,2,2,3,2,2,2,5,1,2,û,-30,,,,3
9505,,,,Takeaway meat based meals,p,54,58,62,59,54,57,60,57,63,70,52,50,53,47,55,56,58,52,62,52,59,43,û,-30,,,,51
9506,,,,Takeaway miscellaneous meats,p,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,,,0
100123,,Fish,,,p,91,106,94,99,104,124,122,123,126,132,126,133,151,142,146,145,141,140,162,146,173,144,ü,-9,,,,154
102,,,"White fish, fresh, chilled or frozen",,p,16,21,14,12,15,13,17,14,14,17,11,18,18,15,20,20,13,18,18,16,18,12,û,-31,,,,15
10201,,,,"White fish, fresh or chilled",p,7,13,11,8,9,10,12,10,11,15,9,13,14,12,16,18,11,15,16,14,16,9,û,-39,,,,13
10202,,,,"White fish, frozen",p,8,7,3,4,6,3,5,3,3,2,2,5,4,3,3,3,2,3,2,2,2,3,û,22,,,,2
106,,,"Herrings and other blue fish, fresh, chilled or frozen",,p,4,3,4,4,4,5,5,3,3,5,5,5,2,3,5,4,4,4,3,2,3,2,û,-11,,,,3
10601,,,,"Herrings and other blue fish, fresh or chilled",p,3,3,4,4,3,5,5,3,3,5,4,5,2,3,4,4,4,3,2,2,3,1,û,-35,,,,2
10602,,,,"Herrings and other blue fish, frozen",p,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,û,350,,,,0
107,,,"Salmon, fresh, chilled or frozen",,p,7,8,7,9,11,12,12,15,16,12,14,15,17,20,18,19,26,23,21,18,32,21,,0,,,,24
10701,,,,"Salmon, fresh or chilled",p,6,7,7,8,10,11,11,11,14,11,12,14,16,19,17,17,25,23,20,17,31,20,û,-1,,,,23
10702,,,,"Salmon, frozen",p,0,1,0,0,1,1,1,3,2,1,1,1,1,1,1,1,1,0,1,1,2,1,û,16,,,,1
10801,,,"Blue fish, dried or salted or smoked",,p,4,5,4,5,5,7,8,8,6,9,10,8,12,11,14,12,14,9,15,12,16,17,û,15,,,,15
11401,,,"White fish, dried, salted or smoked",,p,2,2,2,3,2,4,2,4,2,3,3,2,3,3,4,4,5,2,2,2,3,3,û,27,,,,3
117,,,Shellfish,,p,9,14,12,12,11,16,15,14,15,14,16,14,13,17,13,14,16,18,22,9,14,14,,-28,,,,12
11702,,,,"Shellfish, fresh or chilled",p,4,7,8,6,5,8,10,9,10,9,12,8,7,10,8,9,9,13,16,6,10,10,û,-35,,,,9
11703,,,,"Shellfish, frozen",p,6,7,4,6,6,8,5,5,5,5,5,5,6,7,4,5,7,5,6,3,4,5,û,-9,,,,4
118,,,Takeaway fish,,p,13,15,13,14,12,16,17,17,17,13,17,15,19,15,15,16,12,13,14,17,15,7,û,-45,,,,13
119,,,"Salmon, tinned",,p,2,2,3,2,2,3,2,2,2,2,2,2,2,3,3,3,2,2,1,0,2,3,û,154,,,,2
120,,,Other tinned or bottled fish,,p,11,9,10,10,11,11,10,14,15,15,13,17,16,14,14,15,14,13,14,19,14,17,û,9,,,,17
121,,,Ready meals and other fish products - frozen or not frozen,,p,16,18,20,19,25,30,29,25,28,38,30,34,46,33,36,31,33,35,46,46,49,43,,-3,,,,46
123,,,Takeaway fish meals and fish products,,p,7,8,5,8,7,5,5,7,7,5,5,4,3,10,6,7,3,4,6,5,6,6,û,-8,,,,6
12304,,,,Takeaway fish products,p,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,2,1,0,2,2,û,21,,,,1
12305,,,,Takeaway fish based meals,p,6,7,5,7,7,5,4,6,6,5,5,3,3,8,5,6,3,3,5,4,5,3,û,-20,,,,4
129129,,Eggs,,,p,16,17,18,18,18,18,24,28,28,30,29,32,37,30,30,28,35,31,32,32,37,31,ü,-3,,,,33
135148,,Fats,,,p,35,36,34,37,36,42,41,44,49,47,49,53,59,53,51,51,48,62,65,49,72,55,ü,-10,,,,59
135,,,Butter,,p,11,11,10,11,11,13,15,15,16,18,19,20,24,20,23,23,17,21,26,17,22,23,,-8,,,,21
138,,,Margarine,,p,1,1,1,1,3,3,3,4,5,6,4,5,6,5,4,5,8,13,15,12,17,11,,-18,,,,13
13801,,,,Soft margarine,p,1,1,1,0,3,3,2,4,5,5,3,4,5,4,4,4,6,12,14,11,17,10,,-22,,,,13
13802,,,,Other margarine,p,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,û,229,,,,0
139,,,"Lard, cooking fat",,p,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,-69,,,,0
143,,,Vegetable and salad oils,,p,7,9,7,9,8,11,9,10,12,9,10,12,14,14,11,11,12,19,14,11,19,10,,-24,,,,13
14304,,,,Olive oil,p,4,5,3,6,5,8,6,5,7,5,6,6,8,8,5,6,7,13,10,5,12,5,û,-43,,,,7
14305,,,,Other vegetable and salad oils,p,3,4,3,3,3,3,3,5,5,4,4,6,6,6,5,5,5,6,5,6,7,5,û,19,,,,6
148,,,All other fats,,p,16,15,16,16,15,15,14,15,15,14,16,15,15,13,12,12,12,8,10,9,14,11,,17,,,,11
14802,,,,Reduced fat spreads,p,11,10,11,7,8,9,9,9,8,9,9,8,8,7,6,6,6,5,5,6,7,6,,43,,,,6
14803,,,,Low fat spreads,p,3,3,3,6,5,5,3,3,5,3,6,4,4,4,3,3,3,2,2,2,2,2,û,-12,,,,2
14805,,,,Suet and dripping,p,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,û,133,,,,1
14807,,,,Imitatation cream,p,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,3,1,4,2,û,-11,,,,3
150154,,Sugar and preserves,,,p,13,13,14,15,15,16,16,16,16,19,21,19,23,20,22,21,19,22,16,17,30,22,,29,,k,,23
150,,,Sugar,,p,6,6,7,7,6,6,7,7,7,7,9,10,9,8,6,6,6,7,6,6,8,5,,-14,,,,6
151,,,Jams and fruit curds,,p,3,3,3,3,3,3,4,5,4,5,5,3,4,6,6,6,3,5,3,4,7,5,û,27,,,,5
152,,,Marmalade,,p,2,2,2,2,2,2,3,1,2,2,2,2,2,1,3,2,2,2,2,1,1,2,û,-2,,,,1
153,,,"Syrup, treacle",,p,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,2,2,3,4,û,257,yes,k,,3
154,,,Honey,,p,1,2,2,3,3,3,2,2,3,3,4,4,5,4,6,5,5,6,4,4,10,6,û,40,,,,7
,"Fresh and processed fruit and vegetables, including potatoes",,,,p,466,476,469,485,521,576,551,578,600,639,616,607,702,615,674,655,730,737,724,699,808,677,,-5,,,,728
cat730,"Fresh and processed vegetables, including potatoes",,,,p,297,304,297,308,320,347,334,344,369,395,371,379,427,377,396,385,427,432,421,402,477,403,üü,-3,,,,427
cat701,Fresh and processed potatoes,,,,p,107,105,102,105,105,112,111,110,121,120,116,127,138,122,126,125,121,135,134,118,150,128,ü,-3,,,,132
155155,,,Fresh potatoes,,p,35,33,31,35,33,38,36,36,40,38,33,35,44,36,39,38,31,34,34,27,32,22,ü,-35,yes,m,,27
15505,,,,Fresh new potatoes ,p,0,0,0,8,9,10,10,10,11,11,9,7,9,8,9,10,7,8,9,5,8,6,,-44,yes,,,6
15506,,,,Fresh baking potatoes ,p,0,0,0,6,6,8,6,6,7,6,7,6,6,7,7,6,7,9,8,6,7,3,,-53,yes,m,,5
15504,,,,Other fresh potatoes ,p,0,0,0,20,18,20,21,21,23,21,17,22,29,21,22,22,17,17,17,15,17,13,,-21,,,,15
cat710,Processed potatoes,,,,p,72,72,72,70,72,74,75,73,81,82,83,92,94,86,88,87,91,100,100,91,118,106,ü,8,,,,105
197,,,Chips and takeaway chips,,p,30,31,27,30,27,30,33,30,32,30,31,36,39,34,32,31,38,38,37,36,46,39,,11,,,,41
19702,,,,Chips - frozen or not frozen,p,10,10,10,9,9,12,12,10,14,11,12,16,16,14,13,12,17,14,18,14,19,18,,4,,,,17
19703,,,,Takeaway chips,p,20,21,17,21,19,18,21,20,18,19,19,21,22,20,20,20,21,24,20,23,28,21,,18,,,,24
198,,,Instant potato,,p,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,üüü,-100,,,,0
199,,,Canned potatoes,,p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,349,,,,0
200,,,Crisps and potato snacks,,p,32,32,34,31,33,35,32,34,40,42,39,44,45,43,43,44,40,47,49,45,57,52,ü,2,,,,51
201,,,"Other potato products, frozen or not frozen",,p,8,9,10,9,11,8,9,10,8,9,11,12,10,9,12,11,12,14,13,9,14,15,,20,,,,12
cat811,"Fresh and processed fruit and vegetables, excluding potatoes",,,,p,359,371,367,380,416,465,441,468,480,519,500,480,564,493,548,530,609,602,590,581,658,549,ü,-6,,,,596
cat720,"Fresh and processed vegetables, excluding potatoes",,,,p,190,199,195,203,215,236,223,234,249,275,255,252,289,255,269,260,305,298,287,284,327,275,ü,-3,,,,295
162171,,Fresh green vegetables,,,p,45,45,47,47,49,52,52,48,52,57,57,54,57,51,56,54,62,56,54,49,61,52,ü,-7,,,,54
162,,,Fresh cabbages,,p,4,4,4,4,4,5,5,4,5,6,5,4,5,5,5,5,8,7,4,4,5,5,,17,,,,5
163,,,Fresh brussels sprouts,,p,2,2,2,1,1,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,û,20,,,,2
164,,,Fresh cauliflower,,p,9,10,10,10,12,11,11,11,12,10,11,11,12,10,9,9,9,9,12,12,11,9,,-24,,,,11
167,,,Leafy salads fresh,,p,21,20,22,22,21,23,21,21,23,27,26,25,24,22,24,24,23,22,23,15,21,20,ü,-13,,,,19
16701,,,,Lettuce and leafy salads,p,21,8,8,8,8,9,9,8,9,10,10,8,8,7,9,9,8,8,7,6,7,8,,2,,,,7
16702,,,,Prepared lettuce salads,p,0,12,14,14,13,14,13,12,14,17,16,17,16,15,15,15,15,14,15,9,14,13,,-20,,,,12
168,,,Fresh peas,,p,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,3,1,û,-52,,,,2
169,,,Fresh beans,,p,5,6,6,5,7,6,7,6,6,7,9,7,8,6,7,7,7,7,5,6,9,6,û,12,,,,7
171,,,Other fresh green vegetables,,p,2,2,1,2,1,2,3,2,3,3,3,2,3,5,6,5,10,7,7,8,10,8,,28,,,,9
172183,,Other fresh vegetables,,,p,86,91,89,94,102,113,107,116,124,136,123,124,146,129,130,127,142,141,135,136,155,122,ü,-8,,,,138
