Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,,,,Lamb chops,p,13,12,18,9,19,17,21,14,14,15,13,11,15,11,13,15,9,6,9,7,28,12,û,8,,,,16
3604,,,,All other lamb,p,4,6,4,3,6,5,5,5,4,9,4,6,7,8,7,8,8,4,5,3,7,5,û,-18,,,,5
41,,,Pork,,p,28,24,21,28,22,24,27,27,24,26,32,27,26,27,25,26,33,28,22,23,34,16,,-24,,,,24
4101,,,,Pork joints,p,8,5,6,11,5,6,11,8,7,8,10,7,7,9,9,9,8,14,6,7,8,3,û,-50,,,,6
4102,,,,Pork chops,p,9,7,3,6,5,6,5,6,4,6,6,5,5,4,2,2,3,2,3,3,2,2,û,-24,,,,2
4103,,,,Pork fillets and steaks,p,9,10,8,6,8,9,7,9,9,8,11,9,7,7,9,11,8,6,7,10,14,7,û,-19,,,,10
4104,,,,All other pork,p,1,1,4,5,5,4,4,5,4,5,6,6,8,7,5,4,14,5,6,3,11,4,û,-1,,,,6
46095,,Non-carcase meat and meat products,,,p,411,465,497,464,490,487,467,508,524,485,523,570,613,604,520,534,601,566,612,580,672,594,ü,1,,,,615
46,,,Liver,,p,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,1,2,û,457,,,,1
4603,,,,Ox liver,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,û,0,,,,0
4604,,,,Lambs liver,p,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,û,-44,,,,0
4605,,,,Pigs liver,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,û,,,,,0
4607,,,,All other liver,p,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,û,0,,,,0
51,,,All offal other than liver,,p,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,û,0,,,,1
55,,,"Bacon and ham, uncooked",,p,40,43,43,42,41,42,39,49,53,46,46,51,51,50,40,41,48,35,44,41,38,35,,-24,,,,38
5502,,,,"Bacon and ham joints, uncooked",p,13,12,10,12,12,10,7,12,16,9,14,15,14,13,9,9,18,7,13,12,8,9,û,-33,,,,10
5505,,,,"Bacon and ham rashers, uncooked",p,27,32,33,31,29,32,32,37,38,36,33,36,37,38,31,32,29,27,31,29,30,25,,-20,,,,28
58,,,"Bacon and ham, cooked",,p,37,37,44,44,47,47,45,56,51,47,51,53,54,48,43,44,49,38,38,31,45,45,ü,16,,,,40
59,,,Cooked poultry not purchased in cans,,p,22,25,26,27,27,30,23,31,25,29,29,38,37,30,36,39,33,37,32,39,46,35,,24,,,,40
5903,,,,"Chicken and turkey, cooked",p,17,21,22,22,21,25,19,27,20,21,24,29,29,24,26,29,24,27,20,27,25,24,,24,,,,26
5904,,,,Takeaway chicken,p,5,4,4,5,6,5,4,5,4,8,5,9,8,6,10,10,10,11,12,12,21,11,û,24,,,,15
62,,,"Corned beef, canned or sliced",,p,2,3,3,3,4,3,2,3,3,3,4,3,3,2,3,3,3,3,4,4,4,3,û,-34,,,,4
66,,,Other cooked meat,,p,5,7,8,8,11,10,9,11,11,8,13,15,13,14,12,12,10,9,10,9,11,15,û,51,,,,12
71,,,Other canned meat and canned meat products,,p,3,4,4,3,3,3,3,4,3,5,3,3,3,3,2,2,3,2,3,7,3,6,û,89,,,,5
74,,,"Chicken, uncooked - whole chicken or chicken pieces",,p,70,72,89,80,87,89,91,99,108,91,107,105,110,118,105,102,106,104,110,97,106,107,ü,6,,,,104
77,,,"Other poultry, uncooked (including frozen)",,p,18,13,17,23,17,16,17,13,26,13,10,24,40,23,9,11,42,16,12,5,11,7,û,-50,,,,8
7703,,,,"Turkey, uncooked - whole turkey or turkey pieces",p,14,10,14,17,10,13,12,9,19,8,7,22,32,17,6,7,32,9,10,4,5,3,û,-77,,,,4
7704,,,,"Poultry other than chicken or turkey, uncooked",p,4,3,3,6,7,3,5,4,7,4,3,2,8,5,3,4,10,7,2,1,6,4,û,88,,,,4
78,,,"Other fresh, chilled and frozen meat",,p,2,0,0,1,1,1,2,1,2,2,1,3,3,3,1,1,5,0,1,0,1,3,û,119,,,,2
79,,,"Sausages, uncooked - pork",,p,18,22,23,24,24,26,27,29,30,27,28,30,37,30,28,27,30,32,34,30,38,29,,-15,,,,32
80,,,"Sausages, uncooked - beef and other sausages",,p,2,2,1,3,1,2,2,1,1,1,2,2,2,2,2,2,5,3,2,1,4,2,û,29,,,,3
83,,,"Meat pies and sausage rolls, ready to eat",,p,11,16,10,10,11,7,7,7,7,8,10,9,8,9,10,10,11,12,12,9,18,14,,9,,,,14
8302,,,,"Meat pies, ready to eat",p,10,14,7,7,8,4,4,4,4,6,6,5,5,5,6,6,8,8,6,6,9,7,û,15,,,,7
8303,,,,"Sausage rolls, ready to eat",p,1,2,3,3,4,2,3,3,3,3,4,3,4,4,4,4,3,4,6,3,9,7,û,3,,,,6
84,,,"Meat pies, pasties and puddings, frozen or not frozen",,p,9,9,14,11,15,15,14,16,14,16,18,15,18,15,17,15,19,24,16,25,34,22,,36,,,,27
85,,,"Burgers, frozen or not frozen",,p,6,7,7,7,5,7,7,10,9,11,9,10,8,10,9,11,11,6,18,11,15,13,û,-4,,,,13
89,,,Ready meals and convenience meat products,,p,84,103,105,92,98,87,84,82,82,84,93,101,118,115,107,115,108,135,150,115,165,127,ü,-4,,,,136
8901,,,,"Complete meat-based ready meals, frozen or not frozen",p,53,64,72,59,61,53,52,47,45,49,53,56,60,57,58,62,48,83,89,57,86,51,,-24,,,,65
8902,,,,"Other convenience meat products, frozen or not frozen",p,31,39,33,33,37,33,32,36,36,36,40,45,58,58,50,53,60,52,61,58,79,75,,18,,,,71
93,,,Pate and delicatessen type sausage,,p,14,14,12,15,15,14,12,20,17,18,18,19,19,17,19,20,18,15,18,19,32,26,,34,,k,,26
9301,,,,Pate,p,4,6,3,3,5,3,4,4,4,4,4,5,4,3,3,4,4,2,3,2,5,4,û,12,,,,4
9302,,,,Delicatessen type sausages,p,10,8,9,11,9,11,9,16,13,14,13,14,14,15,15,16,14,13,15,17,27,22,,39,,,,22
94,,,Meat pastes and spreads,,p,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,û,-33,,,,0
95,,,Takeaway meats,,p,65,86,89,70,78,88,81,74,80,75,78,89,87,114,75,78,101,92,110,135,97,102,,-9,,,,111
9501,,,,Takeaway meat pies and pasties,p,1,2,1,1,2,2,2,1,1,1,1,2,0,2,1,1,1,3,1,3,1,1,û,31,,,,2
9502,,,,Takeaway burger and bun,p,3,3,3,3,4,4,5,2,6,3,6,4,4,8,2,2,9,7,9,13,24,16,û,135,,,,18
9503,,,,Takeaway kebabs,p,3,10,8,5,6,6,3,5,7,4,5,9,9,15,10,8,5,17,14,6,7,8,û,-42,,,,7
9504,,,,Takeaway sausages and saveloys,p,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,0,1,1,3,2,1,1,û,-40,,,,2
9505,,,,Takeaway meat based meals,p,57,68,74,59,65,75,69,64,65,67,64,73,73,87,62,66,83,63,84,111,61,75,û,-14,,,,82
9506,,,,Takeaway miscellaneous meats,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,4,0,üüü,-100,,,,2
100123,,Fish,,,p,151,142,136,158,187,175,201,176,176,180,192,208,194,194,215,214,195,198,202,192,311,221,ü,2,,,,241
102,,,"White fish, fresh, chilled or frozen",,p,28,25,23,22,23,22,28,22,23,23,22,24,23,22,22,21,25,22,25,14,36,21,û,-28,,,,24
10201,,,,"White fish, fresh or chilled",p,19,18,16,19,21,18,23,19,20,21,19,21,20,21,20,19,22,19,25,14,34,17,û,-40,,,,22
10202,,,,"White fish, frozen",p,9,7,6,3,2,4,6,3,2,2,3,3,3,2,2,2,3,3,1,1,2,4,û,725,yes,k,,2
106,,,"Herrings and other blue fish, fresh, chilled or frozen",,p,12,10,10,8,11,12,12,8,9,8,6,8,5,5,7,9,5,8,8,3,6,3,û,-55,,,,4
10601,,,,"Herrings and other blue fish, fresh or chilled",p,10,9,10,7,11,12,11,8,9,7,6,7,5,5,7,8,5,7,8,3,4,3,û,-55,,,,4
10602,,,,"Herrings and other blue fish, frozen",p,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,üüü,0,,,,1
107,,,"Salmon, fresh, chilled or frozen",,p,18,16,15,19,19,27,23,21,20,25,33,30,27,30,34,30,33,30,36,32,40,29,,-20,,,,34
10701,,,,"Salmon, fresh or chilled",p,16,15,15,19,19,26,22,17,19,24,32,30,26,30,33,29,32,27,34,30,39,27,,-19,,,,32
10702,,,,"Salmon, frozen",p,2,1,0,0,1,1,1,4,1,1,1,1,1,0,1,1,1,3,2,1,1,2,û,-27,,,,2
10801,,,"Blue fish, dried or salted or smoked",,p,13,13,11,15,17,16,23,19,16,13,19,20,22,22,26,26,22,23,26,19,32,23,,-24,,,,25
11401,,,"White fish, dried, salted or smoked",,p,5,3,3,4,6,4,4,4,3,2,4,3,4,3,5,5,3,2,3,4,3,3,û,-30,,,,3
117,,,Shellfish,,p,17,16,18,20,26,24,34,27,25,24,23,24,23,27,27,31,27,16,22,21,38,27,û,9,,,,29
11702,,,,"Shellfish, fresh or chilled",p,10,9,14,14,14,13,26,17,18,16,17,18,17,17,20,23,19,11,15,17,27,21,û,22,,,,22
11703,,,,"Shellfish, frozen",p,8,6,4,6,12,11,8,10,8,8,6,5,6,10,7,8,8,5,7,4,11,6,û,-18,,,,7
118,,,Takeaway fish,,p,13,12,10,12,15,14,13,10,15,13,15,16,14,15,13,10,8,17,7,8,28,13,û,155,yes,k,,17
119,,,"Salmon, tinned",,p,2,2,2,4,3,2,2,2,2,1,1,2,2,3,1,1,1,1,0,1,1,1,û,59,,,,1
120,,,Other tinned or bottled fish,,p,11,12,10,12,12,12,12,13,17,15,13,16,18,17,16,16,16,16,14,18,23,17,,12,,,,19
121,,,Ready meals and other fish products - frozen or not frozen,,p,21,27,26,37,41,33,43,43,34,46,46,52,46,42,53,56,42,47,52,66,79,59,,6,,,,68
123,,,Takeaway fish meals and fish products,,p,10,8,6,7,13,9,7,6,12,9,9,13,10,9,11,10,13,17,9,6,24,24,û,177,,k,,18
12304,,,,Takeaway fish products,p,1,0,1,1,1,1,0,0,1,2,0,3,1,1,1,1,2,0,2,1,3,4,û,342,,,,3
12305,,,,Takeaway fish based meals,p,9,8,6,6,13,8,6,5,10,7,8,10,10,8,10,9,11,17,7,5,21,20,û,156,,k,,15
129129,,Eggs,,,p,20,22,21,23,22,23,27,31,34,33,32,38,41,37,35,35,36,37,36,39,47,42,ü,14,,,,43
135148,,Fats,,,p,42,41,40,38,43,45,47,57,50,53,59,54,62,56,80,85,51,54,55,68,88,63,ü,13,,,,73
135,,,Butter,,p,14,15,11,13,15,14,17,21,17,18,26,24,26,24,25,25,22,20,23,28,32,26,,10,,,,28
138,,,Margarine,,p,1,1,1,1,2,2,2,2,3,3,4,3,5,2,2,2,8,12,10,11,12,8,û,-18,,,,10
13801,,,,Soft margarine,p,1,1,1,0,2,2,2,2,3,3,3,3,4,2,2,2,8,12,10,11,11,7,û,-16,,,,10
13802,,,,Other margarine,p,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,û,-50,,,,0
139,,,"Lard, cooking fat",,p,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,-25,,,,0
143,,,Vegetable and salad oils,,p,13,10,13,11,12,15,16,18,17,16,14,14,18,15,41,47,12,11,14,19,33,19,,29,,k,,23
14304,,,,Olive oil,p,9,6,11,7,9,12,12,12,13,11,9,10,13,10,12,11,6,7,8,12,24,11,,19,,,,16
14305,,,,Other vegetable and salad oils,p,4,4,2,3,3,2,4,5,4,4,5,4,4,6,29,36,6,4,6,6,9,8,û,46,,,,8
148,,,All other fats,,p,14,15,14,13,13,14,12,16,13,15,14,13,14,14,12,11,9,11,8,11,12,11,,28,,,,11
14802,,,,Reduced fat spreads,p,8,9,11,7,7,8,7,9,7,9,7,7,6,8,5,4,5,6,3,3,9,6,,77,,k,,6
14803,,,,Low fat spreads,p,3,4,3,4,4,4,4,4,3,3,5,4,3,4,2,2,2,3,2,3,1,2,û,1,,,,2
14805,,,,Suet and dripping,p,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,1,1,1,0,1,0,0,û,-45,,,,0
14807,,,,Imitatation cream,p,2,2,1,2,1,1,1,2,2,2,1,1,3,1,3,3,2,2,3,4,2,3,û,-4,,,,3
150154,,Sugar and preserves,,,p,16,16,16,17,18,15,18,18,23,23,20,27,25,24,22,21,23,23,22,20,36,30,,37,,k,,29
150,,,Sugar,,p,6,5,5,6,6,6,6,5,7,8,8,9,9,8,6,6,7,6,8,4,6,6,,-28,,,,6
151,,,Jams and fruit curds,,p,5,5,4,4,4,3,5,6,7,6,5,7,5,7,6,6,7,5,7,5,10,8,û,30,,,,8
152,,,Marmalade,,p,3,2,3,2,2,2,2,2,3,2,2,3,2,2,2,1,2,2,2,2,2,1,û,-42,,,,2
153,,,"Syrup, treacle",,p,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,3,2,1,2,5,5,û,239,yes,k,,4
154,,,Honey,,p,2,3,3,4,5,3,4,4,4,4,3,6,6,5,5,5,3,8,4,7,13,10,û,137,,,,10
,"Fresh and processed fruit and vegetables, including potatoes",,,,p,626,641,656,667,791,745,776,774,805,796,818,866,867,865,842,859,867,890,849,862,1124,862,,-5,,,,949
cat730,"Fresh and processed vegetables, including potatoes",,,,p,370,373,389,385,439,416,443,445,459,453,460,496,496,508,484,495,480,502,493,516,658,498,ü,-4,,,,557
cat701,Fresh and processed potatoes,,,,p,92,92,93,92,96,94,97,104,101,102,109,114,120,126,116,117,111,118,120,118,144,112,ü,-1,,,,125
155155,,,Fresh potatoes,,p,37,33,34,35,36,38,39,42,38,39,38,37,40,39,37,38,34,38,33,25,36,23,ü,-32,yes,m,,28
15505,,,,Fresh new potatoes ,p,0,0,0,11,13,12,11,13,11,11,11,9,11,10,10,12,10,12,9,7,11,5,,-42,yes,,,8
15506,,,,Fresh baking potatoes ,p,0,0,0,7,8,6,8,7,6,6,8,7,9,7,7,7,8,7,10,4,6,4,,-58,yes,m,,5
15504,,,,Other fresh potatoes ,p,0,0,0,17,15,20,20,22,20,22,19,22,20,21,20,19,16,19,14,15,19,14,,-8,,,,16
cat710,Processed potatoes,,,,p,55,59,59,57,60,56,59,62,63,63,71,77,80,87,78,80,77,80,86,93,108,89,ü,12,,,,97
197,,,Chips and takeaway chips,,p,19,21,19,20,20,19,21,20,25,22,22,27,26,29,26,26,24,28,29,34,45,29,,20,,,,36
19702,,,,Chips - frozen or not frozen,p,6,6,7,7,6,7,7,10,9,9,9,11,11,11,11,12,12,11,13,15,18,11,,-10,,,,15
19703,,,,Takeaway chips,p,13,15,12,13,14,12,14,10,16,13,14,16,15,18,15,14,11,18,16,19,26,18,,51,,k,,21
198,,,Instant potato,,p,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,üüü,0,,,,0
199,,,Canned potatoes,,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,0,,,,0
200,,,Crisps and potato snacks,,p,27,25,28,26,29,26,29,31,29,33,38,40,42,44,41,43,40,42,50,43,50,48,ü,2,,,,47
201,,,"Other potato products, frozen or not frozen",,p,8,11,11,10,11,10,9,10,9,7,10,10,13,13,11,10,13,10,8,15,13,12,,41,,,,13
cat811,"Fresh and processed fruit and vegetables, excluding potatoes",,,,p,534,549,563,575,695,651,678,670,704,694,709,752,746,739,726,741,756,771,729,744,979,750,ü,-6,,,,824
cat720,"Fresh and processed vegetables, excluding potatoes",,,,p,278,281,296,293,343,322,345,340,358,351,351,382,375,383,368,377,369,384,373,398,514,386,ü,-5,,,,433
162171,,Fresh green vegetables,,,p,71,71,72,71,87,78,83,76,76,77,78,85,81,82,82,84,78,84,76,78,99,68,ü,-18,,,,82
162,,,Fresh cabbages,,p,5,4,5,6,6,6,6,7,5,6,5,4,6,6,7,7,7,8,6,6,11,5,,-14,,,,7
163,,,Fresh brussels sprouts,,p,1,2,2,2,2,2,2,3,2,2,2,3,3,3,2,2,3,3,1,2,3,2,û,49,,,,2
164,,,Fresh cauliflower,,p,13,12,13,12,17,14,16,13,15,14,15,16,15,12,11,10,12,15,12,14,17,12,,-3,,,,14
167,,,Leafy salads fresh,,p,36,36,37,34,40,38,37,34,34,38,34,39,36,36,35,37,30,31,32,31,30,27,ü,-23,,,,30
16701,,,,Lettuce and leafy salads,p,36,10,10,11,13,13,11,12,11,12,10,12,11,11,11,12,11,9,11,9,11,7,,-40,yes,,,9
16702,,,,Prepared lettuce salads,p,0,26,27,23,27,25,26,22,23,25,25,26,25,25,24,25,19,22,21,22,19,20,,-14,,,,20
168,,,Fresh peas,,p,4,4,5,4,4,5,4,4,5,3,4,4,4,4,5,5,4,2,4,4,3,2,û,-37,,,,3
169,,,Fresh beans,,p,8,9,8,10,12,10,12,10,9,10,12,12,8,10,11,12,13,12,8,9,12,10,,-2,,,,10
171,,,Other fresh green vegetables,,p,4,4,3,4,5,3,6,6,6,5,6,8,10,11,10,11,11,14,12,12,23,10,,-30,,,,15
172183,,Other fresh vegetables,,,p,135,135,138,141,163,157,174,174,178,178,175,180,175,186,179,182,182,170,162,170,233,162,ü,-8,,,,188
