Updated on:,21/09/2023,,Contact:,Food Statistics Branch - Tel 020 8026 3006  Email: familyfood@defra.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Next update:,September 2024,,Source:,Living Costs and Food Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,,,,All other lamb,p,1,2,3,2,3,4,2,4,3,3,3,2,4,2,2,2,5,3,6,3,1,3,û,-37,,,,3
41,,,Pork,,p,23,21,24,23,22,24,26,29,28,35,29,32,31,24,24,22,25,24,28,18,26,26,,0,,,,24
4101,,,,Pork joints,p,7,7,7,7,7,10,9,11,7,12,10,7,8,10,7,7,9,7,10,6,10,11,û,19,,,,9
4102,,,,Pork chops,p,8,7,8,8,6,6,5,7,8,6,4,8,5,4,4,3,3,6,3,3,3,2,û,-20,,,,3
4103,,,,Pork fillets and steaks,p,7,7,6,5,6,5,8,6,7,10,9,9,10,6,8,8,7,7,9,6,6,7,û,-20,,,,6
4104,,,,All other pork,p,1,1,4,3,4,3,4,4,5,6,5,7,8,5,5,5,6,3,6,3,7,6,û,8,,,,5
46095,,Non-carcase meat and meat products,,,p,323,311,341,342,368,346,370,386,412,443,417,428,439,455,424,429,423,476,493,494,484,449,ü,-7,,,,476
46,,,Liver,,p,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,û,145,,,,1
4603,,,,Ox liver,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,üüü,-100,,,,0
4604,,,,Lambs liver,p,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,û,48,,,,0
4605,,,,Pigs liver,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,û,-75,,,,0
4607,,,,All other liver,p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,û,,,,,0
51,,,All offal other than liver,,p,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,1,0,2,1,0,0,1,û,-35,,,,0
55,,,"Bacon and ham, uncooked",,p,36,33,39,35,37,33,33,40,42,49,41,44,43,42,39,41,29,34,34,33,33,28,,-14,,,,31
5502,,,,"Bacon and ham joints, uncooked",p,10,7,11,9,10,8,8,10,13,14,14,12,11,13,11,11,6,6,9,9,7,5,û,-41,,,,7
5505,,,,"Bacon and ham rashers, uncooked",p,26,27,27,26,27,26,25,31,29,35,27,31,33,29,28,30,23,28,24,23,26,23,,-4,,,,24
58,,,"Bacon and ham, cooked",,p,29,27,31,28,32,35,35,37,34,37,38,38,36,39,34,35,37,35,40,35,36,37,ü,-1,,,,36
59,,,Cooked poultry not purchased in cans,,p,23,23,21,23,30,24,23,22,27,29,24,30,26,28,27,28,20,26,28,30,43,24,,-14,,,,33
5903,,,,"Chicken and turkey, cooked",p,18,18,17,18,23,17,18,18,20,20,18,21,16,21,17,16,14,17,17,18,20,18,,4,,,,18
5904,,,,Takeaway chicken,p,4,4,4,5,6,7,5,5,7,10,6,9,10,7,10,12,6,9,11,12,24,7,û,-41,,,,14
62,,,"Corned beef, canned or sliced",,p,4,3,4,5,5,5,5,5,6,8,6,5,5,7,6,6,6,8,5,6,6,4,û,-10,,,,6
66,,,Other cooked meat,,p,7,6,9,8,10,10,11,9,10,8,13,13,13,16,11,11,16,14,9,14,14,9,,-2,,,,12
71,,,Other canned meat and canned meat products,,p,7,7,9,7,7,7,6,6,9,8,8,8,6,7,6,6,5,7,6,7,5,5,û,0,,,,6
74,,,"Chicken, uncooked - whole chicken or chicken pieces",,p,44,41,47,43,49,48,52,60,63,73,72,77,81,74,64,59,69,78,96,87,77,86,,-12,,,,83
77,,,"Other poultry, uncooked (including frozen)",,p,12,9,8,9,9,8,12,9,9,10,8,8,9,9,9,10,8,11,14,9,7,10,û,-28,,,,9
7703,,,,"Turkey, uncooked - whole turkey or turkey pieces",p,11,8,8,8,7,8,10,8,6,7,6,7,6,7,7,9,7,10,11,7,4,9,û,-11,,,,7
7704,,,,"Poultry other than chicken or turkey, uncooked",p,0,1,0,1,2,0,1,1,2,3,2,2,3,2,1,1,1,1,3,2,3,0,û,-94,,,,2
78,,,"Other fresh, chilled and frozen meat",,p,0,0,0,3,0,0,0,2,0,0,1,0,1,2,1,0,0,0,1,1,0,1,û,-1,,,,1
79,,,"Sausages, uncooked - pork",,p,13,13,17,18,19,16,19,19,24,25,21,25,27,23,25,21,21,22,16,25,28,22,,32,,,,25
80,,,"Sausages, uncooked - beef and other sausages",,p,3,3,2,1,2,2,1,1,2,3,2,1,3,3,2,2,2,9,1,4,2,2,û,60,,,,2
83,,,"Meat pies and sausage rolls, ready to eat",,p,17,18,14,14,11,11,11,11,11,11,11,10,11,12,12,14,11,12,11,13,13,13,,18,,,,13
8302,,,,"Meat pies, ready to eat",p,13,15,9,9,7,7,5,6,7,6,6,5,5,8,7,8,7,6,7,7,7,7,û,7,,,,7
8303,,,,"Sausage rolls, ready to eat",p,4,3,5,5,4,4,5,5,4,5,5,5,5,4,5,6,5,6,5,6,6,6,û,35,,,,6
84,,,"Meat pies, pasties and puddings, frozen or not frozen",,p,12,11,16,16,22,18,23,20,27,28,24,23,23,26,25,22,27,25,30,34,23,24,,-15,,,,27
85,,,"Burgers, frozen or not frozen",,p,9,7,9,8,6,7,6,8,10,10,9,7,11,8,8,8,7,9,10,13,13,12,,10,,,,13
89,,,Ready meals and convenience meat products,,p,53,61,54,61,62,58,65,72,81,82,70,76,76,89,97,100,89,113,108,107,111,108,,4,,,,109
8901,,,,"Complete meat-based ready meals, frozen or not frozen",p,31,35,32,35,38,32,40,38,42,49,35,36,37,47,46,47,44,52,47,56,45,48,,3,,,,50
8902,,,,"Other convenience meat products, frozen or not frozen",p,22,26,23,25,25,26,25,35,39,33,34,41,39,42,51,53,45,61,61,50,67,60,,5,,,,59
93,,,Pate and delicatessen type sausage,,p,5,4,6,6,6,6,7,8,7,9,11,11,12,13,12,11,8,8,16,10,12,17,,16,,,,13
9301,,,,Pate,p,2,1,1,1,2,1,2,2,2,3,2,2,2,4,2,2,2,1,1,2,2,2,û,91,,,,2
9302,,,,Delicatessen type sausages,p,3,3,5,5,4,4,5,6,6,7,9,9,10,9,10,9,5,7,15,8,10,16,,11,,,,11
94,,,Meat pastes and spreads,,p,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,û,320,,,,1
95,,,Takeaway meats,,p,46,41,54,52,58,57,59,52,49,49,56,49,53,55,47,53,65,62,66,67,60,45,,-32,,,,57
9501,,,,Takeaway meat pies and pasties,p,2,3,2,2,3,2,1,2,2,2,1,2,2,1,1,1,3,2,1,1,2,0,û,-80,,,,1
9502,,,,Takeaway burger and bun,p,7,4,8,7,6,7,6,6,8,6,7,9,5,7,8,9,8,9,14,14,10,9,û,-40,,,,11
9503,,,,Takeaway kebabs,p,5,4,5,6,8,8,4,9,4,5,7,4,6,9,10,13,5,8,6,8,9,9,û,42,,,,9
9504,,,,Takeaway sausages and saveloys,p,2,2,2,1,3,2,2,2,2,2,3,4,2,3,3,4,3,2,2,6,2,4,û,166,,,,4
9505,,,,Takeaway meat based meals,p,30,28,37,36,39,38,45,32,33,34,38,31,39,35,25,26,46,41,42,38,37,22,û,-46,yes,,,33
9506,,,,Takeaway miscellaneous meats,p,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,û,-61,,,,0
100123,,Fish,,,p,82,74,75,90,93,93,103,102,102,111,108,108,102,119,127,124,125,127,128,125,131,131,,5,,,,129
102,,,"White fish, fresh, chilled or frozen",,p,21,19,13,16,17,14,17,15,14,21,14,15,15,16,15,14,14,17,9,13,11,25,û,158,,,,16
10201,,,,"White fish, fresh or chilled",p,11,9,7,12,13,10,14,10,11,15,11,11,12,13,12,12,12,11,8,11,10,18,û,110,,,,13
10202,,,,"White fish, frozen",p,10,10,6,4,4,4,3,5,4,6,3,4,3,3,3,2,2,6,1,2,1,7,û,554,,,,3
106,,,"Herrings and other blue fish, fresh, chilled or frozen",,p,3,2,2,3,1,2,2,2,2,2,2,2,3,3,4,4,6,1,2,2,2,2,û,27,,,,2
10601,,,,"Herrings and other blue fish, fresh or chilled",p,2,1,2,3,1,2,2,1,2,2,1,2,3,2,4,4,6,1,2,2,1,1,û,-2,,,,1
10602,,,,"Herrings and other blue fish, frozen",p,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,û,Inf,,,,0
107,,,"Salmon, fresh, chilled or frozen",,p,6,4,4,5,7,8,9,8,9,9,8,12,10,15,14,13,20,15,18,18,16,19,,14,,,,17
10701,,,,"Salmon, fresh or chilled",p,5,3,4,5,6,7,8,6,8,9,7,11,9,14,14,13,19,14,16,11,14,18,,20,,,,14
10702,,,,"Salmon, frozen",p,1,1,0,0,1,1,1,2,1,0,1,1,1,1,0,0,1,1,2,7,2,1,û,-31,,,,3
10801,,,"Blue fish, dried or salted or smoked",,p,3,3,2,4,2,3,4,4,5,5,6,7,4,7,6,7,7,7,4,11,9,5,û,48,,,,9
11401,,,"White fish, dried, salted or smoked",,p,2,3,3,3,3,2,3,2,3,4,3,3,2,3,3,3,6,3,4,3,3,3,û,-44,,,,3
117,,,Shellfish,,p,5,6,6,8,7,6,10,10,9,12,9,8,8,10,10,11,7,9,16,10,14,10,û,-31,,,,11
11702,,,,"Shellfish, fresh or chilled",p,2,3,3,5,3,4,7,5,4,6,6,5,5,6,6,7,5,7,9,6,5,6,û,-30,,,,6
11703,,,,"Shellfish, frozen",p,3,3,3,3,4,3,4,5,5,6,4,3,3,4,4,4,2,3,7,4,9,4,û,-33,,,,6
118,,,Takeaway fish,,p,11,10,12,14,14,14,14,12,15,13,13,14,14,13,23,21,16,13,13,14,13,8,û,-34,,,,12
119,,,"Salmon, tinned",,p,4,3,3,4,4,4,4,5,3,4,3,3,2,4,3,3,4,3,3,1,1,2,û,-30,,,,1
120,,,Other tinned or bottled fish,,p,8,8,8,9,11,9,8,10,12,10,14,12,11,13,12,11,12,14,16,13,18,16,û,3,,,,16
121,,,Ready meals and other fish products - frozen or not frozen,,p,18,14,19,21,22,25,28,31,28,27,34,30,30,33,35,35,32,42,39,36,42,38,,2,,,,39
123,,,Takeaway fish meals and fish products,,p,3,3,3,3,5,5,3,3,2,3,3,3,3,3,4,3,1,2,4,4,3,3,û,-47,,,,3
12304,,,,Takeaway fish products,p,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,û,-43,,,,1
12305,,,,Takeaway fish based meals,p,2,2,2,2,4,4,3,2,2,3,2,2,2,3,3,2,1,2,4,3,2,2,û,-48,,,,2
129129,,Eggs,,,p,15,15,17,18,18,17,21,23,29,28,31,28,28,28,25,25,26,30,28,29,30,33,ü,15,,,,31
135148,,Fats,,,p,36,34,34,37,39,37,39,47,51,58,54,57,53,54,47,47,44,58,54,64,57,53,ü,2,,,,58
135,,,Butter,,p,11,9,10,10,12,11,13,15,15,19,19,22,19,19,20,20,15,19,16,19,17,17,,13,,,,18
138,,,Margarine,,p,2,2,2,1,4,3,4,5,7,7,6,7,6,5,5,5,9,11,14,15,16,12,,-16,,,,14
13801,,,,Soft margarine,p,1,2,2,1,3,3,3,5,6,7,6,6,6,5,4,5,8,11,13,15,15,11,,-16,,,,13
13802,,,,Other margarine,p,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,û,-9,,,,1
139,,,"Lard, cooking fat",,p,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,û,-10,,,,0
143,,,Vegetable and salad oils,,p,5,5,6,8,7,7,7,10,11,11,9,12,11,12,10,10,9,13,13,16,12,12,,-7,,,,14
14304,,,,Olive oil,p,2,2,2,3,3,3,3,4,3,4,3,4,5,4,4,4,3,6,7,6,7,6,û,-13,,,,6
14305,,,,Other vegetable and salad oils,p,3,3,4,5,4,4,4,6,8,7,6,8,7,8,6,6,6,7,6,11,5,6,,-1,,,,7
148,,,All other fats,,p,17,17,15,17,15,15,15,16,18,21,19,16,16,17,12,11,11,14,11,13,12,12,,20,,,,12
14802,,,,Reduced fat spreads,p,12,11,11,9,9,9,9,10,9,13,11,9,9,9,9,8,6,8,5,7,5,7,,39,,,,6
14803,,,,Low fat spreads,p,3,3,2,7,4,4,3,3,4,5,5,4,4,5,2,2,2,3,2,3,2,3,û,41,,,,3
14805,,,,Suet and dripping,p,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,û,-11,,,,1
14807,,,,Imitatation cream,p,2,2,2,2,2,2,2,2,3,3,2,2,2,3,1,1,2,2,3,2,4,2,û,-26,,,,3
150154,,Sugar and preserves,,,p,16,16,16,17,17,18,18,19,20,24,23,21,19,20,17,15,19,20,21,16,21,17,,-18,,,,18
150,,,Sugar,,p,8,8,9,8,8,9,8,10,9,10,11,11,9,10,8,7,7,7,6,7,9,7,,13,,,,8
151,,,Jams and fruit curds,,p,4,4,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,5,û,13,,,,4
152,,,Marmalade,,p,3,2,2,2,3,2,2,2,3,2,3,2,2,1,1,1,2,2,2,2,2,1,û,-40,,,,2
153,,,"Syrup, treacle",,p,1,1,0,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,0,2,1,û,-24,,,,1
154,,,Honey,,p,1,2,2,3,2,3,2,4,3,7,4,2,4,3,3,2,5,4,8,2,5,3,û,-56,,,,3
,"Fresh and processed fruit and vegetables, including potatoes",,,,p,366,344,385,400,424,416,446,461,479,498,498,507,523,539,530,536,546,530,557,582,618,581,,4,,,,594
cat730,"Fresh and processed vegetables, including potatoes",,,,p,242,222,248,258,265,260,279,286,298,316,307,319,331,326,320,319,328,319,340,357,364,344,üü,2,,,,355
cat701,Fresh and processed potatoes,,,,p,105,94,107,105,103,104,108,112,114,120,113,123,138,121,124,123,128,122,125,139,130,115,ü,-7,,,,128
155155,,,Fresh potatoes,,p,35,28,32,35,34,35,36,37,37,40,38,38,44,39,33,34,34,32,30,28,26,22,ü,-26,yes,m,,25
15505,,,,Fresh new potatoes ,p,0,0,0,9,8,10,8,8,8,8,8,7,8,7,6,6,8,6,7,6,6,4,,-38,,,,6
15506,,,,Fresh baking potatoes ,p,0,0,0,5,5,5,6,5,5,7,5,5,6,7,6,5,5,4,6,5,3,5,,-10,,,,4
15504,,,,Other fresh potatoes ,p,0,0,0,22,22,20,22,25,24,25,25,27,30,25,22,23,21,21,18,17,17,13,ü,-26,yes,m,,15
cat710,Processed potatoes,,,,p,69,67,75,70,69,69,72,75,77,80,75,85,93,81,91,89,94,91,95,111,103,93,ü,-1,,,,102
197,,,Chips and takeaway chips,,p,31,30,32,30,31,31,32,31,33,34,32,36,37,33,39,40,39,38,40,41,42,32,,-21,,,,38
19702,,,,Chips - frozen or not frozen,p,11,10,12,10,11,10,11,14,13,14,15,15,17,14,15,13,13,17,17,18,20,17,,4,,,,19
19703,,,,Takeaway chips,p,20,19,20,20,21,21,21,18,20,19,17,21,20,18,24,27,25,21,23,22,21,15,,-38,yes,m,,20
198,,,Instant potato,,p,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,û,-5,,,,0
199,,,Canned potatoes,,p,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,û,-56,,,,1
200,,,Crisps and potato snacks,,p,29,29,32,31,28,30,30,33,34,37,36,39,45,38,38,38,45,41,41,51,48,49,ü,21,,,,49
201,,,"Other potato products, frozen or not frozen",,p,8,8,9,8,9,7,9,10,9,10,7,10,11,10,12,11,10,11,12,17,14,12,,-3,,,,14
cat811,"Fresh and processed fruit and vegetables, excluding potatoes",,,,p,261,249,278,295,321,312,338,349,365,377,385,383,385,418,405,412,418,408,432,443,488,466,ü,7,,,,466
cat720,"Fresh and processed vegetables, excluding potatoes",,,,p,137,128,141,153,162,156,171,174,183,196,194,195,194,206,196,196,200,197,216,218,234,229,ü,7,,,,227
162171,,Fresh green vegetables,,,p,32,31,34,37,38,36,39,37,39,41,43,42,39,44,40,40,36,38,41,38,40,44,ü,9,,,,41
162,,,Fresh cabbages,,p,4,5,5,5,5,5,5,4,6,5,5,4,4,4,4,4,3,3,5,4,3,5,,13,,,,4
163,,,Fresh brussels sprouts,,p,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,2,1,2,2,2,û,65,,,,2
164,,,Fresh cauliflower,,p,8,7,8,8,10,9,9,9,11,9,10,11,9,8,8,8,7,8,10,8,8,9,,-10,,,,8
167,,,Leafy salads fresh,,p,13,11,12,15,15,14,15,14,15,16,17,16,17,19,18,18,15,15,16,14,16,16,,-1,,,,15
16701,,,,Lettuce and leafy salads,p,13,6,6,7,7,7,8,7,7,7,8,8,6,7,7,7,6,5,7,7,7,6,,-23,,,,7
16702,,,,Prepared lettuce salads,p,0,5,6,8,7,7,8,7,8,9,10,9,11,12,11,11,9,10,8,7,9,10,,19,,,,9
168,,,Fresh peas,,p,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,û,68,,,,2
169,,,Fresh beans,,p,3,4,4,5,5,4,4,5,4,6,5,5,4,5,5,5,4,4,4,6,4,5,,35,,,,5
171,,,Other fresh green vegetables,,p,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,4,4,4,4,6,5,,34,,,,5
172183,,Other fresh vegetables,,,p,58,54,63,70,76,74,80,81,84,100,94,95,91,94,88,91,96,89,101,98,101,101,ü,1,,,,100
172,,,Fresh carrots,,p,7,6,6,7,7,8,7,8,9,9,9,9,9,9,7,7,7,6,9,7,6,7,,-17,,,,7
